event_id,user_id,event_type,timestamp,metadata
EVT_000315,USER_00084,first_transaction,2026-03-01,"{""amount"": 349}"
EVT_000316,USER_00084,bill_payment,2026-02-18,"{""category"": ""electricity""}"
EVT_000317,USER_00085,signup,2026-02-06,"{""device"": ""iOS""}"
EVT_000318,USER_00085,kyc_complete,2026-02-20,"{""method"": ""video_kyc""}"
EVT_000319,USER_00085,first_transaction,2026-02-26,"{""amount"": 2176}"
EVT_000320,USER_00086,signup,2025-12-18,"{""device"": ""Android""}"
EVT_000321,USER_00086,kyc_complete,2025-12-30,"{""method"": ""video_kyc""}"
EVT_000322,USER_00086,autopay_setup,2026-01-17,"{""frequency"": ""monthly""}"
EVT_000323,USER_00087,signup,2026-02-24,"{""device"": ""Android""}"
EVT_000324,USER_00087,kyc_complete,2026-03-01,"{""method"": ""video_kyc""}"
EVT_000325,USER_00088,signup,2026-02-27,"{""device"": ""Android""}"
EVT_000326,USER_00088,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_000327,USER_00088,first_transaction,2026-02-28,"{""amount"": 3798}"
EVT_000328,USER_00089,signup,2026-01-28,"{""device"": ""Android""}"
EVT_000329,USER_00089,kyc_complete,2026-01-31,"{""method"": ""video_kyc""}"
EVT_000330,USER_00089,first_transaction,2026-02-02,"{""amount"": 1917}"
EVT_000331,USER_00089,bill_payment,2026-02-03,"{""category"": ""gas""}"
EVT_000332,USER_00090,signup,2026-02-02,"{""device"": ""Android""}"
EVT_000333,USER_00090,kyc_complete,2026-02-08,"{""method"": ""video_kyc""}"
EVT_000334,USER_00090,upi_lite_activation,2026-02-19,"{""balance"": 530}"
EVT_000335,USER_00090,bill_payment,2026-02-21,"{""category"": ""electricity""}"
EVT_000336,USER_00091,signup,2026-01-12,"{""device"": ""Android""}"
EVT_000337,USER_00091,rewards_redemption,2026-01-17,"{""reward_type"": ""points""}"
EVT_000338,USER_00091,bill_payment,2026-01-28,"{""category"": ""mobile""}"
EVT_000339,USER_00092,signup,2025-12-02,"{""device"": ""iOS""}"
EVT_000340,USER_00092,kyc_complete,2025-12-10,"{""method"": ""video_kyc""}"
EVT_000341,USER_00092,first_transaction,2025-12-11,"{""amount"": 482}"
EVT_000342,USER_00092,rewards_redemption,2025-12-15,"{""reward_type"": ""cashback""}"
EVT_000343,USER_00092,repeat_transaction,2025-12-24,"{""amount"": 4786, ""merchant"": ""Karpe PLC""}"
EVT_000344,USER_00092,repeat_transaction,2025-12-25,"{""amount"": 3727, ""merchant"": ""Amble Inc""}"
EVT_000345,USER_00092,repeat_transaction,2026-01-13,"{""amount"": 201, ""merchant"": ""Bhargava, Karnik and Bir""}"
EVT_000346,USER_00092,repeat_transaction,2025-12-31,"{""amount"": 2689, ""merchant"": ""Narayanan Inc""}"
EVT_000347,USER_00093,signup,2025-12-02,"{""device"": ""iOS""}"
EVT_000348,USER_00093,rewards_redemption,2025-12-15,"{""reward_type"": ""cashback""}"
EVT_000349,USER_00094,signup,2026-01-25,"{""device"": ""Android""}"
EVT_000350,USER_00095,signup,2026-02-02,"{""device"": ""Android""}"
EVT_000351,USER_00095,kyc_complete,2026-02-14,"{""method"": ""video_kyc""}"
EVT_000352,USER_00095,first_transaction,2026-02-16,"{""amount"": 1276}"
EVT_000353,USER_00095,rewards_redemption,2026-02-27,"{""reward_type"": ""cashback""}"
EVT_000354,USER_00095,upi_lite_activation,2026-02-16,"{""balance"": 3048}"
EVT_000355,USER_00095,repeat_transaction,2026-02-27,"{""amount"": 4152, ""merchant"": ""Khanna, Mallick and Sunder""}"
EVT_000356,USER_00096,signup,2026-01-14,"{""device"": ""Android""}"
EVT_000357,USER_00097,signup,2025-12-29,"{""device"": ""Android""}"
EVT_000358,USER_00097,kyc_complete,2026-01-01,"{""method"": ""video_kyc""}"
EVT_000359,USER_00097,first_transaction,2026-01-02,"{""amount"": 2342}"
EVT_000360,USER_00097,repeat_transaction,2026-01-16,"{""amount"": 4414, ""merchant"": ""Zacharia and Sons""}"
EVT_000361,USER_00098,signup,2025-12-29,"{""device"": ""Android""}"
EVT_000362,USER_00098,kyc_complete,2026-01-11,"{""method"": ""video_kyc""}"
EVT_000363,USER_00098,first_transaction,2026-01-15,"{""amount"": 4168}"
EVT_000364,USER_00098,repeat_transaction,2026-01-24,"{""amount"": 3313, ""merchant"": ""Solanki, Kibe and Solanki""}"
EVT_000365,USER_00099,signup,2026-02-19,"{""device"": ""Android""}"
EVT_000366,USER_00099,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_000367,USER_00099,first_transaction,2026-02-25,"{""amount"": 694}"
EVT_000368,USER_00100,signup,2025-12-02,"{""device"": ""iOS""}"
EVT_000369,USER_00100,rewards_redemption,2025-12-20,"{""reward_type"": ""points""}"
EVT_000370,USER_00101,signup,2025-12-06,"{""device"": ""Android""}"
EVT_000371,USER_00101,kyc_complete,2025-12-16,"{""method"": ""video_kyc""}"
EVT_000372,USER_00101,bill_payment,2025-12-18,"{""category"": ""electricity""}"
EVT_000373,USER_00102,signup,2026-02-17,"{""device"": ""Android""}"
EVT_000374,USER_00102,kyc_complete,2026-02-21,"{""method"": ""video_kyc""}"
EVT_000375,USER_00102,first_transaction,2026-02-25,"{""amount"": 1489}"
EVT_000376,USER_00102,autopay_setup,2026-02-27,"{""frequency"": ""monthly""}"
EVT_000377,USER_00102,repeat_transaction,2026-03-01,"{""amount"": 1998, ""merchant"": ""Gupta-Chandra""}"
EVT_000378,USER_00103,signup,2026-02-27,"{""device"": ""Android""}"
EVT_000379,USER_00103,kyc_complete,2026-02-28,"{""method"": ""video_kyc""}"
EVT_000380,USER_00103,first_transaction,2026-02-28,"{""amount"": 4143}"
EVT_000381,USER_00104,signup,2026-02-20,"{""device"": ""iOS""}"
EVT_000382,USER_00105,signup,2026-02-10,"{""device"": ""Android""}"
EVT_000383,USER_00106,signup,2026-01-28,"{""device"": ""iOS""}"
EVT_000384,USER_00107,signup,2026-03-01,"{""device"": ""Android""}"
EVT_000385,USER_00108,signup,2026-02-08,"{""device"": ""Android""}"
EVT_000386,USER_00108,rewards_redemption,2026-02-21,"{""reward_type"": ""cashback""}"
EVT_000387,USER_00109,signup,2026-02-27,"{""device"": ""Android""}"
EVT_000388,USER_00110,signup,2025-12-02,"{""device"": ""Android""}"
EVT_000389,USER_00110,kyc_complete,2025-12-13,"{""method"": ""video_kyc""}"
EVT_000390,USER_00110,first_transaction,2025-12-16,"{""amount"": 780}"
EVT_000391,USER_00110,rewards_redemption,2025-12-10,"{""reward_type"": ""cashback""}"
EVT_000392,USER_00110,bill_payment,2025-12-21,"{""category"": ""gas""}"
EVT_000393,USER_00111,signup,2026-01-16,"{""device"": ""iOS""}"
EVT_000394,USER_00112,signup,2026-02-22,"{""device"": ""iOS""}"
EVT_000395,USER_00112,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_000396,USER_00112,first_transaction,2026-02-28,"{""amount"": 3934}"
EVT_000397,USER_00112,autopay_setup,2026-03-01,"{""frequency"": ""monthly""}"
EVT_000398,USER_00113,signup,2026-02-16,"{""device"": ""Android""}"
EVT_000399,USER_00113,kyc_complete,2026-02-19,"{""method"": ""video_kyc""}"
EVT_000400,USER_00114,signup,2026-02-01,"{""device"": ""Android""}"
EVT_000401,USER_00114,kyc_complete,2026-02-11,"{""method"": ""video_kyc""}"
EVT_000402,USER_00114,first_transaction,2026-02-17,"{""amount"": 416}"
EVT_000403,USER_00114,bill_payment,2026-02-05,"{""category"": ""gas""}"
EVT_000404,USER_00114,repeat_transaction,2026-02-25,"{""amount"": 2138, ""merchant"": ""Sankar LLC""}"
EVT_000405,USER_00115,signup,2026-02-03,"{""device"": ""Android""}"
EVT_000406,USER_00115,kyc_complete,2026-02-15,"{""method"": ""video_kyc""}"
EVT_000407,USER_00115,first_transaction,2026-02-19,"{""amount"": 3423}"
EVT_000408,USER_00116,signup,2026-02-10,"{""device"": ""Android""}"
EVT_000409,USER_00116,kyc_complete,2026-02-18,"{""method"": ""video_kyc""}"
EVT_000410,USER_00116,first_transaction,2026-02-25,"{""amount"": 1015}"
EVT_000411,USER_00116,rewards_redemption,2026-02-23,"{""reward_type"": ""points""}"
EVT_000412,USER_00117,signup,2026-02-21,"{""device"": ""Android""}"
EVT_000413,USER_00117,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_000414,USER_00117,first_transaction,2026-02-26,"{""amount"": 4746}"
EVT_000415,USER_00118,signup,2026-02-27,"{""device"": ""Android""}"
EVT_000416,USER_00118,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_000417,USER_00119,signup,2026-01-12,"{""device"": ""Android""}"
EVT_000418,USER_00119,autopay_setup,2026-02-11,"{""frequency"": ""monthly""}"
EVT_000419,USER_00119,rewards_redemption,2026-01-28,"{""reward_type"": ""points""}"
EVT_000420,USER_00119,upi_lite_activation,2026-02-11,"{""balance"": 461}"
EVT_000421,USER_00120,signup,2025-12-24,"{""device"": ""iOS""}"
EVT_000422,USER_00120,kyc_complete,2025-12-28,"{""method"": ""video_kyc""}"
EVT_000423,USER_00120,first_transaction,2025-12-30,"{""amount"": 3650}"
EVT_000424,USER_00120,repeat_transaction,2026-01-09,"{""amount"": 4992, ""merchant"": ""Roy-Sibal""}"
EVT_000425,USER_00121,signup,2026-02-24,"{""device"": ""Android""}"
EVT_000426,USER_00121,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_000427,USER_00121,first_transaction,2026-02-27,"{""amount"": 2777}"
EVT_000428,USER_00122,signup,2026-02-05,"{""device"": ""Android""}"
EVT_000429,USER_00122,kyc_complete,2026-02-17,"{""method"": ""video_kyc""}"
EVT_000430,USER_00122,first_transaction,2026-02-22,"{""amount"": 2564}"
EVT_000431,USER_00122,rewards_redemption,2026-03-01,"{""reward_type"": ""points""}"
EVT_000432,USER_00123,signup,2026-03-01,"{""device"": ""Android""}"
EVT_000433,USER_00123,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_000434,USER_00124,signup,2026-02-28,"{""device"": ""Android""}"
EVT_000435,USER_00124,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_000436,USER_00124,first_transaction,2026-03-01,"{""amount"": 2803}"
EVT_000437,USER_00125,signup,2025-12-18,"{""device"": ""Android""}"
EVT_000438,USER_00125,autopay_setup,2026-01-16,"{""frequency"": ""monthly""}"
EVT_000439,USER_00126,signup,2026-02-08,"{""device"": ""Android""}"
EVT_000440,USER_00126,kyc_complete,2026-02-19,"{""method"": ""video_kyc""}"
EVT_000441,USER_00126,upi_lite_activation,2026-02-21,"{""balance"": 1131}"
EVT_000442,USER_00126,bill_payment,2026-02-23,"{""category"": ""gas""}"
EVT_000443,USER_00127,signup,2026-02-25,"{""device"": ""Android""}"
EVT_000444,USER_00127,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_000445,USER_00127,bill_payment,2026-02-28,"{""category"": ""electricity""}"
EVT_000446,USER_00128,signup,2026-02-13,"{""device"": ""Android""}"
EVT_000447,USER_00128,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_000448,USER_00129,signup,2026-02-10,"{""device"": ""Android""}"
EVT_000449,USER_00129,kyc_complete,2026-02-15,"{""method"": ""video_kyc""}"
EVT_000450,USER_00129,first_transaction,2026-02-22,"{""amount"": 3302}"
EVT_000451,USER_00130,signup,2026-02-07,"{""device"": ""Android""}"
EVT_000452,USER_00130,kyc_complete,2026-02-19,"{""method"": ""video_kyc""}"
EVT_000453,USER_00130,first_transaction,2026-02-20,"{""amount"": 964}"
EVT_000454,USER_00130,upi_lite_activation,2026-02-25,"{""balance"": 3691}"
EVT_000455,USER_00131,signup,2025-12-02,"{""device"": ""Android""}"
EVT_000456,USER_00131,kyc_complete,2025-12-05,"{""method"": ""video_kyc""}"
EVT_000457,USER_00131,first_transaction,2025-12-10,"{""amount"": 2387}"
EVT_000458,USER_00131,rewards_redemption,2025-12-11,"{""reward_type"": ""cashback""}"
EVT_000459,USER_00131,repeat_transaction,2025-12-18,"{""amount"": 4433, ""merchant"": ""Bhagat, Chaudhari and Bhat""}"
EVT_000460,USER_00131,repeat_transaction,2025-12-20,"{""amount"": 3731, ""merchant"": ""Nori-Chopra""}"
EVT_000461,USER_00132,signup,2026-03-01,"{""device"": ""Android""}"
EVT_000462,USER_00132,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_000463,USER_00132,first_transaction,2026-02-27,"{""amount"": 4346}"
EVT_000464,USER_00133,signup,2025-12-31,"{""device"": ""Android""}"
EVT_000465,USER_00133,kyc_complete,2026-01-02,"{""method"": ""video_kyc""}"
EVT_000466,USER_00133,first_transaction,2026-01-08,"{""amount"": 120}"
EVT_000467,USER_00133,autopay_setup,2026-01-12,"{""frequency"": ""monthly""}"
EVT_000468,USER_00133,repeat_transaction,2026-01-14,"{""amount"": 701, ""merchant"": ""Handa and Sons""}"
EVT_000469,USER_00133,repeat_transaction,2026-01-20,"{""amount"": 646, ""merchant"": ""Sen, Dey and Sami""}"
EVT_000470,USER_00133,repeat_transaction,2026-01-29,"{""amount"": 3599, ""merchant"": ""Mallick Group""}"
EVT_000471,USER_00133,repeat_transaction,2026-01-28,"{""amount"": 4458, ""merchant"": ""Borra Group""}"
EVT_000472,USER_00133,repeat_transaction,2026-02-12,"{""amount"": 224, ""merchant"": ""Chaudhari, Bedi and Zachariah""}"
EVT_000473,USER_00133,repeat_transaction,2026-02-13,"{""amount"": 2383, ""merchant"": ""Chander and Sons""}"
EVT_000474,USER_00133,repeat_transaction,2026-02-19,"{""amount"": 1002, ""merchant"": ""Ray Group""}"
EVT_000475,USER_00133,repeat_transaction,2026-02-09,"{""amount"": 372, ""merchant"": ""Kala-Rattan""}"
EVT_000476,USER_00133,repeat_transaction,2026-02-22,"{""amount"": 3439, ""merchant"": ""Gala Group""}"
EVT_000477,USER_00133,repeat_transaction,2026-02-27,"{""amount"": 2527, ""merchant"": ""Ramakrishnan LLC""}"
EVT_000478,USER_00134,signup,2026-01-28,"{""device"": ""Android""}"
EVT_000479,USER_00134,kyc_complete,2026-02-10,"{""method"": ""video_kyc""}"
EVT_000480,USER_00134,rewards_redemption,2026-02-12,"{""reward_type"": ""points""}"
EVT_000481,USER_00134,bill_payment,2026-02-10,"{""category"": ""mobile""}"
EVT_000482,USER_00135,signup,2026-01-11,"{""device"": ""Android""}"
EVT_000483,USER_00135,kyc_complete,2026-01-16,"{""method"": ""video_kyc""}"
EVT_000484,USER_00135,first_transaction,2026-01-23,"{""amount"": 3243}"
EVT_000485,USER_00136,signup,2026-02-18,"{""device"": ""iOS""}"
EVT_000486,USER_00136,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_000487,USER_00136,first_transaction,2026-02-27,"{""amount"": 1861}"
EVT_000488,USER_00137,signup,2026-02-27,"{""device"": ""Android""}"
EVT_000489,USER_00137,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_000490,USER_00137,first_transaction,2026-03-01,"{""amount"": 3207}"
EVT_000491,USER_00138,signup,2026-02-15,"{""device"": ""Android""}"
EVT_000492,USER_00138,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_000493,USER_00138,first_transaction,2026-02-26,"{""amount"": 1768}"
EVT_000494,USER_00139,signup,2026-01-29,"{""device"": ""iOS""}"
EVT_000495,USER_00139,kyc_complete,2026-02-08,"{""method"": ""video_kyc""}"
EVT_000496,USER_00139,first_transaction,2026-02-09,"{""amount"": 4571}"
EVT_000497,USER_00139,rewards_redemption,2026-02-06,"{""reward_type"": ""cashback""}"
EVT_000498,USER_00139,bill_payment,2026-02-05,"{""category"": ""gas""}"
EVT_000499,USER_00139,repeat_transaction,2026-02-23,"{""amount"": 1201, ""merchant"": ""Mangal-Sampath""}"
EVT_000500,USER_00140,signup,2026-02-19,"{""device"": ""iOS""}"
EVT_000501,USER_00140,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_000502,USER_00140,first_transaction,2026-02-26,"{""amount"": 1491}"
EVT_000503,USER_00140,bill_payment,2026-02-28,"{""category"": ""electricity""}"
EVT_000504,USER_00141,signup,2026-02-24,"{""device"": ""Android""}"
EVT_000505,USER_00141,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_000506,USER_00141,first_transaction,2026-02-26,"{""amount"": 1549}"
EVT_000507,USER_00142,signup,2025-12-02,"{""device"": ""Android""}"
EVT_000508,USER_00142,kyc_complete,2025-12-16,"{""method"": ""video_kyc""}"
EVT_000509,USER_00142,first_transaction,2025-12-18,"{""amount"": 514}"
EVT_000510,USER_00142,bill_payment,2025-12-12,"{""category"": ""mobile""}"
EVT_000511,USER_00142,repeat_transaction,2025-12-29,"{""amount"": 4725, ""merchant"": ""Sur, Dubey and Gupta""}"
EVT_000512,USER_00142,repeat_transaction,2026-01-07,"{""amount"": 1573, ""merchant"": ""Kalla-Bhardwaj""}"
EVT_000513,USER_00142,repeat_transaction,2025-12-24,"{""amount"": 2525, ""merchant"": ""Bhat, Murthy and Bhandari""}"
EVT_000514,USER_00142,repeat_transaction,2026-02-04,"{""amount"": 4450, ""merchant"": ""Sood PLC""}"
EVT_000515,USER_00143,signup,2026-02-14,"{""device"": ""Android""}"
EVT_000516,USER_00143,kyc_complete,2026-02-28,"{""method"": ""video_kyc""}"
EVT_000517,USER_00143,first_transaction,2026-02-26,"{""amount"": 3703}"
EVT_000518,USER_00143,bill_payment,2026-02-23,"{""category"": ""mobile""}"
EVT_000519,USER_00144,signup,2026-01-31,"{""device"": ""Android""}"
EVT_000520,USER_00144,kyc_complete,2026-02-13,"{""method"": ""video_kyc""}"
EVT_000521,USER_00144,first_transaction,2026-02-17,"{""amount"": 807}"
EVT_000522,USER_00144,upi_lite_activation,2026-02-12,"{""balance"": 1998}"
EVT_000523,USER_00144,repeat_transaction,2026-02-22,"{""amount"": 2795, ""merchant"": ""Dugar, Bhandari and Trivedi""}"
EVT_000524,USER_00145,signup,2026-02-01,"{""device"": ""Android""}"
EVT_000525,USER_00145,kyc_complete,2026-02-02,"{""method"": ""video_kyc""}"
EVT_000526,USER_00145,first_transaction,2026-02-04,"{""amount"": 3714}"
EVT_000527,USER_00145,rewards_redemption,2026-02-24,"{""reward_type"": ""cashback""}"
EVT_000528,USER_00145,repeat_transaction,2026-02-17,"{""amount"": 4099, ""merchant"": ""Grewal Inc""}"
EVT_000529,USER_00146,signup,2026-02-13,"{""device"": ""Android""}"
EVT_000530,USER_00146,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_000531,USER_00146,first_transaction,2026-02-27,"{""amount"": 3909}"
EVT_000532,USER_00146,bill_payment,2026-02-27,"{""category"": ""gas""}"
EVT_000533,USER_00147,signup,2026-02-20,"{""device"": ""iOS""}"
EVT_000534,USER_00147,rewards_redemption,2026-02-27,"{""reward_type"": ""cashback""}"
EVT_000535,USER_00147,bill_payment,2026-02-27,"{""category"": ""gas""}"
EVT_000536,USER_00148,signup,2026-02-06,"{""device"": ""iOS""}"
EVT_000537,USER_00148,kyc_complete,2026-02-19,"{""method"": ""video_kyc""}"
EVT_000538,USER_00148,bill_payment,2026-02-09,"{""category"": ""electricity""}"
EVT_000539,USER_00149,signup,2026-02-11,"{""device"": ""Android""}"
EVT_000540,USER_00149,kyc_complete,2026-02-13,"{""method"": ""video_kyc""}"
EVT_000541,USER_00149,first_transaction,2026-02-15,"{""amount"": 1969}"
EVT_000542,USER_00149,autopay_setup,2026-02-19,"{""frequency"": ""monthly""}"
EVT_000543,USER_00149,bill_payment,2026-02-28,"{""category"": ""electricity""}"
EVT_000544,USER_00149,repeat_transaction,2026-02-20,"{""amount"": 2680, ""merchant"": ""Bir, Keer and Raval""}"
EVT_000545,USER_00149,repeat_transaction,2026-02-27,"{""amount"": 2238, ""merchant"": ""Koshy PLC""}"
EVT_000546,USER_00149,repeat_transaction,2026-02-24,"{""amount"": 4574, ""merchant"": ""Baral, Bumb and Saini""}"
EVT_000547,USER_00150,signup,2025-12-02,"{""device"": ""Android""}"
EVT_000548,USER_00150,kyc_complete,2025-12-10,"{""method"": ""video_kyc""}"
EVT_000549,USER_00150,first_transaction,2025-12-16,"{""amount"": 712}"
EVT_000550,USER_00151,signup,2026-01-08,"{""device"": ""Android""}"
EVT_000551,USER_00151,kyc_complete,2026-01-12,"{""method"": ""video_kyc""}"
EVT_000552,USER_00151,upi_lite_activation,2026-01-22,"{""balance"": 1373}"
EVT_000553,USER_00151,bill_payment,2026-01-28,"{""category"": ""electricity""}"
EVT_000554,USER_00152,signup,2026-02-05,"{""device"": ""iOS""}"
EVT_000555,USER_00153,signup,2026-01-09,"{""device"": ""Android""}"
EVT_000556,USER_00153,kyc_complete,2026-01-15,"{""method"": ""video_kyc""}"
EVT_000557,USER_00153,first_transaction,2026-01-22,"{""amount"": 2607}"
EVT_000558,USER_00153,repeat_transaction,2026-02-02,"{""amount"": 2012, ""merchant"": ""Virk, Mutti and Lal""}"
EVT_000559,USER_00154,signup,2026-01-25,"{""device"": ""Android""}"
EVT_000560,USER_00155,signup,2026-02-09,"{""device"": ""Android""}"
EVT_000561,USER_00155,kyc_complete,2026-02-15,"{""method"": ""video_kyc""}"
EVT_000562,USER_00155,first_transaction,2026-02-18,"{""amount"": 4523}"
EVT_000563,USER_00155,upi_lite_activation,2026-02-20,"{""balance"": 3644}"
EVT_000564,USER_00156,signup,2026-03-01,"{""device"": ""Android""}"
EVT_000565,USER_00156,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
